,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
1773,135.1999969482422,135.1999969482422,135.10000610351562,135.1999969482422,2023-03-14 17:23:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.3011802173194,134.99881901974115,135.3789811717558,134.9960188282442,135.6743431709996,134.87565835487928,136.11902359231667,134.99297714010518,136.44779233907988,134.82420747781467,136.300794019151,134.06400627381777,-0.12563781098910454,-0.04575548114608656,-0.016714272937633723,135.14999961853027,135.1999969482422,135.1750005086263,135.1999969482422,135.3500010172526,135.1999969482422,135.2200002670288,135.1999969482422,135.63388873206245,135.8000030517578,0.0,0.0,0.074,0.0,6.877,3.629,1.717,0.222,1.229,3.225,5.652,0.075,0.149,0.132,0.151,0.35,0.24,0.675,0.153,0.914,0.279,0.808,0.847,-107710.914,-295583.718,-808989.489,0.037,0.0,0.018,0.0,0.111,0.0,0.015,0.0,0.32,0.442,0.0
1774,135.1999969482422,135.1999969482422,134.8000030517578,134.89999389648438,2023-03-14 17:24:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.34963099290397,134.92536671827767,135.36240528146152,134.95009471853848,135.6148929366155,134.85510828408763,136.11980936246766,134.95219136995422,136.4534734606418,134.81252629521757,136.29961435155602,134.0683858925846,-0.14057196861321586,-0.047587432578193256,-0.05491523830662004,135.13749885559082,135.1999969482422,135.15000025431314,135.1999969482422,135.3166675567627,135.1999969482422,135.22250022888184,135.1999969482422,135.6318053987291,135.8000030517578,0.222,0.222,0.074,0.0,6.64,3.4,1.491,0.0,1.448,3.439,5.862,0.332,0.019,0.342,0.037,0.527,0.033,0.896,0.039,1.138,0.065,1.027,0.62,-96065.074,-283578.193,-245751.295,0.176,0.222,0.185,0.222,0.308,0.222,0.239,0.222,0.54,0.663,0.0
1777,134.6999969482422,134.8000030517578,134.6999969482422,134.8000030517578,2023-03-14 17:27:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.34904370276038,134.62595858605798,135.43678401266214,134.73821713174704,135.4600373751226,134.7699629300532,136.11252589126914,134.82347569564493,136.47227774152987,134.77772195329436,136.29408992680555,134.08351041499134,-0.17873036651400298,-0.07175444165248993,-0.10083662686821526,134.98750114440918,135.0,135.04166666666666,135.10000610351562,135.20000076293945,135.1999969482422,135.22916692097982,135.1999969482422,135.62583317226833,135.8000030517578,0.074,0.0,0.074,0.0,6.561,3.323,1.416,0.074,1.521,3.511,5.932,0.406,0.129,0.47,0.046,0.487,0.022,0.964,0.017,1.225,0.017,1.096,0.534,-75520.873,-187962.939,-133781.587,0.139,0.148,0.179,0.222,0.296,0.296,0.317,0.296,0.609,0.736,1.0
1778,134.8000030517578,134.89999389648438,134.6999969482422,134.89999389648438,2023-03-14 17:28:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.31605085132534,134.6089483857352,135.4244184518363,134.71308231110316,135.4202303783529,134.75976992682288,136.106833479899,134.79316774080414,136.47448828763135,134.77351128512254,136.2903573331108,134.09284298427204,-0.1747732603207055,-0.07340108359737407,-0.07998765137691066,134.96249961853027,134.89999389648438,135.03333282470703,135.10000610351562,135.16666730244955,135.1999969482422,135.23166688283285,135.1999969482422,135.62402761247424,135.8000030517578,0.074,0.0,0.148,0.0,6.64,3.4,1.491,0.0,1.448,3.439,5.862,0.307,0.216,0.387,0.139,0.384,0.104,0.887,0.079,1.154,0.094,1.02,0.602,-77285.717,-183884.744,-168751.025,0.046,0.0,0.099,0.148,0.197,0.222,0.245,0.222,0.534,0.663,0.0
1780,134.8000030517578,134.8000030517578,134.6999969482422,134.8000030517578,2023-03-14 17:30:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.152741007125,134.597258992875,135.35241751661974,134.66008324631972,135.4247781747807,134.68522243557086,136.09838829248707,134.72161292821608,136.47715480213176,134.7688449537276,136.28046507898,134.11393531164498,-0.17789304025939146,-0.0743138450791009,-0.07355145830879906,134.875,134.8000030517578,134.96666717529297,134.89999389648438,135.10000038146973,135.1500015258789,135.2362502415975,135.1999969482422,135.6195831934611,135.8000030517578,0.0,0.0,0.074,0.0,6.561,3.323,1.416,0.074,1.521,3.511,5.932,0.261,0.151,0.408,0.104,0.461,0.085,0.954,0.058,1.229,0.023,1.086,0.512,-75875.872,-181492.852,-183373.053,0.056,0.0,0.123,0.074,0.222,0.259,0.323,0.296,0.604,0.736,1.0
1782,134.89999389648438,134.89999389648438,134.8000030517578,134.89999389648438,2023-03-14 17:32:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.94099997582342,134.73399926123713,135.33678224068137,134.63821623343972,135.3913475486164,134.6586524513836,136.0636897692781,134.68031108521407,136.47715480213176,134.7688449537276,136.27039966751278,134.1360007231122,-0.1584650384504016,-0.06285007369566581,-0.03563284015103818,134.83749961853027,134.8000030517578,134.92499923706055,134.89999389648438,135.04999987284342,135.10000610351562,135.2429168065389,135.1999969482422,135.61513873206243,135.8000030517578,0.0,0.0,0.074,0.0,6.64,3.4,1.491,0.0,1.448,3.439,5.862,0.03,0.123,0.323,0.194,0.363,0.179,0.855,0.163,1.156,0.097,1.006,0.57,-85229.184,-214737.766,-378683.333,0.046,0.074,0.019,0.0,0.111,0.148,0.254,0.222,0.527,0.663,0.0
1783,134.89999389648438,134.89999389648438,134.5,134.5,2023-03-14 17:33:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.0618567097819,134.5381417643392,135.35015490945935,134.53734394613147,135.3967990007238,134.5732006941004,136.06904475906015,134.62295597336174,136.4925010767729,134.74349867908649,136.26966494243524,134.13753549701786,-0.18103939424784699,-0.06741752021807357,-0.0856873063077046,134.79999923706055,134.8000030517578,134.87499872843424,134.8499984741211,135.02083333333334,135.10000610351562,135.24458344777426,135.1999969482422,135.61249985165065,135.8000030517578,0.297,0.297,0.0,0.0,6.324,3.093,1.191,0.297,1.74,3.726,6.141,0.416,0.028,0.628,0.028,0.662,0.054,1.153,0.091,1.46,0.181,1.299,0.27,-74393.223,-199603.037,-157066.073,0.223,0.223,0.278,0.26,0.386,0.444,0.551,0.518,0.82,0.957,0.0
1784,134.5,134.60000610351562,134.3000030517578,134.3000030517578,2023-03-14 17:34:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.17746191296953,134.29753656115156,135.38213572918846,134.3928638893418,135.42177044484228,134.44822924998195,136.09174377590108,134.54425720066143,136.51765569411643,134.70234400070777,136.26966494243524,134.13753549701786,-0.2126169008520833,-0.08155384422033318,-0.13809914022937164,134.73749923706055,134.8000030517578,134.79999923706055,134.8000030517578,134.98749987284342,135.0500030517578,135.24541676839192,135.1999969482422,135.60986097123887,135.8000030517578,0.149,0.223,0.0,0.0,6.166,2.94,1.04,0.445,1.887,3.869,6.281,0.649,0.002,0.799,0.069,0.828,0.11,1.317,0.182,1.624,0.299,1.445,0.121,-63265.253,-164776.484,-97348.978,0.325,0.371,0.371,0.371,0.509,0.555,0.699,0.666,0.966,1.105,0.0
1785,134.39999389648438,134.39999389648438,134.1999969482422,134.1999969482422,2023-03-14 17:35:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.23757292467462,134.08742402356756,135.39771226110344,134.25228735742684,135.4700162754711,134.30998250382578,136.10914609061422,134.46285464180767,136.5470852097022,134.652914485122,136.27070069327942,134.13569969734556,-0.24291182282129853,-0.09993711704462598,-0.17347020834179716,134.6624984741211,134.8000030517578,134.7166659037272,134.8000030517578,134.94583320617676,134.9499969482422,135.24541676839192,135.1999969482422,135.60749986436633,135.8000030517578,0.149,0.149,0.0,0.0,6.087,2.863,0.965,0.519,1.96,3.94,6.35,0.767,0.084,0.885,0.039,0.937,0.082,1.403,0.195,1.719,0.336,1.52,0.048,-55346.383,-134384.439,-77461.985,0.343,0.445,0.384,0.445,0.553,0.556,0.773,0.74,1.038,1.178,0.0
1786,134.3000030517578,134.39999389648438,134.10000610351562,134.10000610351562,2023-03-14 17:36:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.22095690787413,133.90404309212587,135.41925663556415,134.10574298296612,135.520820108436,134.16917928121245,136.1272754353206,134.37672541917158,136.57976375951793,134.59423617944694,136.2729145145215,134.13188590051757,-0.27185541228737975,-0.11942975368570558,-0.19740030025002397,134.5625,134.6500015258789,134.65000025431314,134.8000030517578,134.90000025431314,134.89999389648438,135.24458344777426,135.1999969482422,135.60527765485975,135.8000030517578,0.149,0.223,0.0,0.0,6.008,2.786,0.89,0.593,2.033,4.012,6.42,0.829,0.146,0.974,0.004,1.048,0.052,1.489,0.206,1.816,0.367,1.595,0.024,-49427.694,-112383.583,-68033.03,0.344,0.408,0.408,0.519,0.593,0.593,0.846,0.814,1.11,1.252,1.0
1787,134.1999969482422,134.3000030517578,134.10000610351562,134.3000030517578,2023-03-14 17:37:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.1502687674733,133.8497312325267,135.38132509256837,134.04367414449217,135.49584960409888,134.10415039590114,136.12981853003953,134.31818256859327,136.6004832953586,134.54951670464138,136.27188401337403,134.13371645049315,-0.27547977383505895,-0.12918117398424828,-0.16818685517841914,134.5,134.4000015258789,134.60833358764648,134.8000030517578,134.85833358764648,134.89999389648438,135.24458344777426,135.1999969482422,135.60319432152642,135.8000030517578,0.075,0.0,0.149,0.0,6.166,2.94,1.04,0.445,1.887,3.869,6.281,0.629,0.336,0.799,0.191,0.883,0.146,1.344,0.014,1.684,0.185,1.447,0.124,-48851.312,-104062.519,-79951.664,0.149,0.074,0.229,0.371,0.414,0.445,0.698,0.666,0.961,1.105,0.0
1788,134.3000030517578,134.3000030517578,133.89999389648438,134.0,2023-03-14 17:38:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,135.08451576923107,133.71548346782947,135.34129536630354,133.93370425222673,135.4950511438737,133.9849491613021,136.1421664074579,134.23383456910463,136.6327100718043,134.4872899281957,136.2754167353017,134.12778370415145,-0.2991118700729203,-0.14084776196335008,-0.18751411387975736,134.39999961853027,134.3000030517578,134.54166666666666,134.6500015258789,134.80416679382324,134.89999389648438,135.2433334350586,135.1999969482422,135.60083321465387,135.8000030517578,0.223,0.223,0.075,0.0,5.929,2.71,0.814,0.667,2.106,4.083,6.49,0.803,0.213,0.991,0.049,1.103,0.011,1.573,0.174,1.927,0.362,1.67,0.095,-44899.292,-95238.182,-71561.287,0.298,0.223,0.403,0.483,0.597,0.667,0.919,0.888,1.181,1.325,1.0
1789,134.10000610351562,134.10000610351562,133.89999389648438,134.10000610351562,2023-03-14 17:39:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.8756937228122,133.72430856600616,135.25272960320268,133.88477115973677,135.4589829078859,133.9110183128172,136.146699923857,134.16530141891644,136.65835703718633,134.43564320695427,136.27847624155422,134.12232429555516,-0.3062406680406866,-0.1469860742332173,-0.17153932331268607,134.30000114440918,134.25,134.48333358764648,134.4000015258789,134.76250012715658,134.8499984741211,135.24250011444093,135.1999969482422,135.59819433424207,135.8000030517578,0.0,0.0,0.149,0.0,6.008,2.786,0.89,0.593,2.033,4.012,6.42,0.575,0.281,0.852,0.161,1.003,0.141,1.503,0.049,1.872,0.25,1.599,0.017,-43889.091,-91333.137,-78274.499,0.149,0.112,0.285,0.223,0.492,0.556,0.845,0.814,1.105,1.252,0.0
1790,134.10000610351562,134.10000610351562,133.60000610351562,133.60000610351562,2023-03-14 17:40:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.67135343886827,133.6036519017079,135.30031085605916,133.6746914327592,135.49709692100313,133.7229042997,136.18534101364082,134.04266069534356,136.70632560854943,134.35167487973183,136.28648336200771,134.11031717510164,-0.34822202635686494,-0.1632262702501225,-0.22818705431774333,134.1375026702881,134.1500015258789,134.37500127156576,134.3000030517578,134.70416704813638,134.8000030517578,135.23875013987222,135.1999969482422,135.59486100938585,135.8000030517578,0.373,0.373,0.0,0.0,5.613,2.403,0.513,0.964,2.398,4.37,6.769,0.796,0.003,1.257,0.056,1.4,0.092,1.898,0.33,2.272,0.559,1.971,0.381,-38466.328,-81949.574,-58648.46,0.401,0.41,0.577,0.521,0.82,0.89,1.212,1.183,1.471,1.62,1.0
1794,133.8000030517578,133.8000030517578,133.6999969482422,133.8000030517578,2023-03-14 17:44:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.34078117399537,133.4592256924597,135.10369582484262,133.35880760838492,135.26651266919512,133.43349038256267,136.17427721897738,133.74172497828826,136.82226649639233,134.10173435809986,136.30353881896184,134.08366162049128,-0.36402662035345656,-0.17108734976687395,-0.14898830566258425,133.90000343322754,133.8000030517578,134.02500279744467,134.0500030517578,134.4750010172526,134.6500015258789,135.22791690826415,135.1999969482422,135.5838888168335,135.8000030517578,0.0,0.0,0.075,0.0,5.771,2.556,0.664,0.815,2.252,4.227,6.629,0.403,0.255,0.965,0.331,1.084,0.275,1.744,0.044,2.209,0.225,1.837,0.212,-36855.555,-78305.667,-89905.708,0.075,0.0,0.168,0.186,0.502,0.631,1.056,1.035,1.316,1.473,0.0
1795,133.6999969482422,133.8000030517578,133.60000610351562,133.6999969482422,2023-03-14 17:45:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.14123112568387,133.5087742148923,135.01689748305841,133.30810518722967,135.22965219596767,133.36035024543855,136.1725889769256,133.66741285412908,136.85014864119947,134.0398522743279,136.31049484944353,134.07270559000958,-0.36491019575663586,-0.1653965284146429,-0.14263324300571867,133.8250026702881,133.8000030517578,133.95833587646484,133.9000015258789,134.41666730244955,134.4000015258789,135.22500025431316,135.1999969482422,135.5806943681505,135.8000030517578,0.0,0.075,0.075,0.0,5.692,2.48,0.589,0.89,2.325,4.298,6.699,0.329,0.143,0.975,0.294,1.131,0.255,1.816,0.024,2.302,0.254,1.915,0.278,-36739.151,-80936.036,-93836.912,0.093,0.075,0.193,0.149,0.533,0.521,1.128,1.109,1.387,1.546,0.0
1796,133.6999969482422,133.6999969482422,133.3000030517578,133.39999389648438,2023-03-14 17:46:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.15000779293058,133.34999602176669,134.93755208995927,133.21244943591964,135.20881494048544,133.24118658539348,136.1906018354401,133.56539975147396,136.8844123490156,133.9595885054766,136.3240753748384,134.05192499137252,-0.38537580231522384,-0.16751270554470057,-0.17597741406493128,133.75000190734863,133.8000030517578,133.8833351135254,133.8000030517578,134.34166717529297,134.3000030517578,135.2208335876465,135.1999969482422,135.5769443511963,135.8000030517578,0.224,0.224,0.075,0.0,5.455,2.25,0.363,1.112,2.544,4.513,6.909,0.559,0.037,1.139,0.141,1.338,0.119,2.049,0.124,2.546,0.418,2.145,0.486,-34715.56,-79735.747,-75905.179,0.262,0.299,0.361,0.299,0.701,0.67,1.347,1.331,1.606,1.767,0.0
1797,133.3000030517578,133.39999389648438,133.1999969482422,133.3000030517578,2023-03-14 17:47:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.05000414174262,133.2499989100152,134.7996208566251,133.150381813663,135.17700173452315,133.12299979135574,136.20757603306984,133.46042567591454,136.9154149348027,133.87658610279493,136.33950737459648,134.02849299161446,-0.4049948400550818,-0.1737401592158266,-0.19864997390033068,133.6500015258789,133.75,133.8083356221517,133.8000030517578,134.26250076293945,134.25,135.21625029246013,135.1999969482422,135.57277768452963,135.75,0.0,0.075,0.075,0.0,5.375,2.173,0.288,1.186,2.617,4.585,6.978,0.559,0.038,1.112,0.112,1.389,0.133,2.135,0.12,2.641,0.431,2.229,0.544,-33014.0,-76823.772,-67202.955,0.262,0.336,0.38,0.374,0.717,0.708,1.417,1.405,1.676,1.805,0.0
1799,133.0,133.0,132.8000030517578,133.0,2023-03-14 17:49:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,134.17398103729505,132.7760197256444,134.59476978984503,132.9302336433825,135.0875435361785,132.84245829487622,136.2580178609906,133.20998384799378,136.99031756584134,133.68368359382663,136.38310586109418,133.96409445628865,-0.4618486775833617,-0.20122101378409857,-0.25459060726655025,133.47500038146973,133.54999542236328,133.60833485921225,133.75,134.10833422342935,134.10000610351562,135.2050003051758,135.1999969482422,135.56388880411785,135.6999969482422,0.0,0.0,0.151,0.0,5.138,1.943,0.062,1.408,2.836,4.799,7.188,0.875,0.169,1.185,0.052,1.545,0.119,2.391,0.158,2.913,0.511,2.481,0.72,-28897.311,-66196.476,-52340.733,0.356,0.412,0.455,0.561,0.826,0.82,1.631,1.627,1.891,1.99,1.0
1801,133.1999969482422,133.39999389648438,133.0,133.1999969482422,2023-03-14 17:51:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,133.91781348245325,132.73218422872839,134.4435566817024,132.81894598858568,134.83007535226622,132.76992617361267,136.2116885491169,133.05231291572687,137.0230914216207,133.53490937183633,136.4174073930672,133.90899287548746,-0.44976173035075817,-0.1989818307425429,-0.17948261042357672,133.32499885559082,133.25,133.46666717529297,133.5,133.97500038146973,133.9000015258789,135.1954169591268,135.1999969482422,135.55513879987927,135.6999969482422,0.0,0.15,0.15,0.0,5.296,2.097,0.212,1.26,2.69,4.656,7.048,0.536,0.352,0.925,0.287,1.209,0.324,2.211,0.111,2.79,0.251,2.359,0.529,-29715.68,-67040.784,-74313.316,0.094,0.038,0.2,0.225,0.578,0.523,1.476,1.479,1.737,1.842,1.0
1802,133.1999969482422,133.39999389648438,133.0,133.39999389648438,2023-03-14 17:52:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,133.7379049357237,132.8120904866396,134.36682041448026,132.80818072992892,134.62850569052958,132.82149583534934,136.16468051473157,133.00332058390126,137.02804273251996,133.47595781679644,136.4294585844913,133.88894168406338,-0.42222915313203657,-0.18303685209702666,-0.11925693751496169,133.27499771118164,133.25,133.4499994913737,133.39999389648438,133.91250038146973,133.8000030517578,135.19125029246013,135.1999969482422,135.55111100938586,135.6999969482422,0.15,0.0,0.301,0.0,5.455,2.25,0.363,1.112,2.544,4.513,6.909,0.253,0.443,0.72,0.446,0.913,0.436,2.03,0.298,2.648,0.057,2.221,0.365,-31694.217,-72981.495,-111959.315,0.094,0.113,0.037,0.0,0.383,0.299,1.325,1.331,1.587,1.695,0.0
